UID,FirstName,AmbiguityScore,Gender,EmployeeType
96183,Ric,0,M,NonEnron
96184,None,NotFound,I,NonEnron
96185,Rich,0,M,NonCore
96186,None,NotFound,I,NonEnron
96187,Rollie,1.272411799,M,NonCore
96188,Rita,0.601471341,F,NonCore
96189,Rhonda,0.558783278,F,NonEnron
96191,Rhonda,0.558783278,F,NonCore
96195,Rhonda,0.558783278,F,NonEnron
96197,Rhonda,0.558783278,F,NonEnron
96198,Rhonda,0.558783278,F,NonEnron
96202,Rhonda,0.558783278,F,NonEnron
96203,Rhonda,0.558783278,F,NonEnron
96208,Rhonda,0.558783278,F,NonEnron
96212,Rhonda,0.558783278,F,NonEnron
96213,Rhonda,0.558783278,F,NonEnron
96214,Rhonda,0.558783278,F,NonEnron
96215,Rhonda,0.558783278,F,NonCore
96217,Rhonda,0.558783278,F,NonEnron
96218,R,NotFound,I,NonEnron
96219,Rhondamoore,NotFound,I,NonEnron
96220,Rhonda,0.558783278,F,NonEnron
96221,Rhonda,0.558783278,F,NonEnron
96222,Rhonda,0.558783278,F,NonEnron
96223,Rhonda,0.558783278,F,NonEnron
96224,Rhonda,0.558783278,F,NonCore
96226,Rhonna,0,F,NonCore
96228,Becky,0.346066466,F,NonEnron
96229,Rick,0.342981429,M,NonCore
96230,Rick,0.342981429,M,NonEnron
96231,Roya,0,F,NonEnron
96232,Rick,0.342981429,M,NonEnron
96233,Revell,0,M,NonEnron
96234,None,NotFound,I,NonEnron
96235,Robin,24.38892525,F,NonCore
96236,Rita,0.601471341,F,NonCore
96237,Rita,0.601471341,F,NonCore
96240,Richard,0.642741043,M,NonEnron
96241,Robert,0.735430845,M,NonEnron
96242,Reggie,8.629009367,M,NonEnron
96243,None,NotFound,I,NonEnron
96244,Robert,0.735430845,M,NonEnron
96245,None,NotFound,I,NonEnron
96246,Robert,0.735430845,M,NonEnron
96247,Randy,3.168992672,M,NonEnron
96249,Robert,0.735430845,M,NonEnron
96250,None,NotFound,I,NonEnron
96251,Chum,NotFound,I,NonEnron
96252,Richard,0.642741043,M,NonCore
96253,Robert,0.735430845,M,NonEnron
96254,Russell,0.812313731,M,NonEnron
96255,None,NotFound,I,NonCore
96256,None,NotFound,I,NonEnron
96257,Richard,0.642741043,M,NonEnron
96258,Rebecca,0.569669299,F,NonEnron
96259,Christy,3.723125328,F,NonEnron
96260,Rob,0,M,NonCore
96261,Robert,0.735430845,M,NonCore
96262,None,NotFound,I,NonEnron
96265,Robert,0.735430845,M,NonEnron
96266,None,NotFound,I,NonEnron
96267,None,NotFound,I,NonEnron
96268,Bob,0.599400599,M,NonEnron
96269,None,NotFound,I,NonEnron
96270,Robert,0.735430845,M,NonEnron
96271,None,NotFound,I,NonEnron
96272,Ria,0,F,NonEnron
96273,Riald,NotFound,I,NonEnron
96275,Riaz,0,M,NonCore
96277,None,NotFound,I,NonEnron
96278,Ric,0,M,NonEnron
96279,Ric,0,M,NonEnron
96280,Ric,0,M,NonEnron
96281,Ric,0,M,NonEnron
96282,Ric,0,M,NonCore
96283,Ric,0,M,NonEnron
96284,Ric,0,M,NonEnron
96285,None,NotFound,I,NonEnron
96286,None,NotFound,I,NonCore
96288,Rick,0.342981429,M,NonEnron
96291,Ricardo,1.445485236,M,NonCore
96297,Ricardo,1.445485236,M,NonCore
96298,Ricardo,1.445485236,M,NonEnron
96299,Ricardo,1.445485236,M,NonEnron
96300,Ricardo,1.445485236,M,NonEnron
96303,None,NotFound,I,NonEnron
96304,None,NotFound,I,NonEnron
96305,Ricardo,1.445485236,M,NonEnron
96306,Riccardo,0,M,NonCore
96309,Riccardo,0,M,NonEnron
96310,Riccardo,0,M,NonCore
96312,Ric,0,M,NonEnron
96313,Rice,0,M,NonCore
96315,Dean,2.789523825,M,NonEnron
96316,Todd,0.70587288,M,NonEnron
96317,None,NotFound,I,NonEnron
96318,Leo,1.401119095,M,NonEnron
96319,None,NotFound,I,NonEnron
96320,Barbie,0,F,NonEnron
96322,None,NotFound,I,NonEnron
96323,Rich,0,M,NonEnron
96324,Rich,0,M,NonEnron
96326,Rich,0,M,NonEnron
96327,Rich,0,M,NonCore
96328,Rich,0,M,NonCore
96329,Richard,0.642741043,M,NonEnron
96330,Rich,0,M,NonEnron
96332,Rich,0,M,NonEnron
96334,Rich,0,M,NonCore
96338,Rich,0,M,NonEnron
96340,Rich,0,M,NonEnron
96341,Rich,0,M,NonCore
96343,Rich,0,M,NonCore
96344,Rich,0,M,NonCore
96347,Rich,0,M,NonEnron
96348,Rich,0,M,NonEnron
96349,Rich,0,M,NonEnron
96350,Rich,0,M,NonCore
96351,Rich,0,M,NonEnron
96352,Rich,0,M,NonEnron
96353,Rich,0,M,NonEnron
96354,Rich,0,M,NonEnron
96355,Rich,0,M,NonEnron
96356,Rich,0,M,NonEnron
96359,None,NotFound,I,NonEnron
96360,Richard,0.642741043,M,NonEnron
96361,Richard,0.642741043,M,NonEnron
96362,Richard,0.642741043,M,NonCore
96364,Richard,0.642741043,M,NonCore
96365,Richard,0.642741043,M,NonCore
96366,Richard,0.642741043,M,NonCore
96368,Dick,0.108422453,M,NonEnron
96369,Richard,0.642741043,M,NonCore
96370,Richard,0.642741043,M,NonEnron
96371,Richard,0.642741043,M,NonCore
96373,Allison,7.035216375,F,NonEnron
96375,Richard,0.642741043,M,NonCore
96381,Richard,0.642741043,M,NonCore
96387,Richard,0.642741043,M,NonEnron
96388,Richard,0.642741043,M,NonEnron
96389,Richard,0.642741043,M,NonEnron
96390,Richard,0.642741043,M,NonEnron
96391,Richard,0.642741043,M,NonEnron
96392,Richard,0.642741043,M,NonCore
96396,Richard,0.642741043,M,NonCore
96397,Richard,0.642741043,M,NonEnron
96398,Richard,0.642741043,M,NonEnron
96399,Richard,0.642741043,M,NonEnron
96400,Richard,0.642741043,M,NonEnron
96401,Richard,0.642741043,M,NonCore
96410,Richard,0.642741043,M,NonEnron
96412,Richard,0.642741043,M,NonEnron
96413,Richard,0.642741043,M,NonCore
96419,Richard,0.642741043,M,NonCore
96425,Dick,0.108422453,M,NonEnron
96426,Richard,0.642741043,M,NonEnron
96429,Richard,0.642741043,M,NonEnron
96436,Richard,0.642741043,M,NonCore
96437,Richard,0.642741043,M,NonCore
96438,Richard,0.642741043,M,NonEnron
96439,Richard,0.642741043,M,NonCore
96441,Richard,0.642741043,M,NonEnron
96442,Richard,0.642741043,M,NonEnron
96446,Richard,0.642741043,M,NonEnron
96447,Richard,0.642741043,M,NonEnron
96448,Richard,0.642741043,M,NonEnron
96449,Richard,0.642741043,M,NonEnron
96452,Richard,0.642741043,M,NonEnron
96453,Richard,0.642741043,M,NonEnron
96454,Richard,0.642741043,M,NonEnron
96455,Richard,0.642741043,M,NonEnron
96456,Richard,0.642741043,M,NonEnron
96457,Richard,0.642741043,M,NonEnron
96460,Richard,0.642741043,M,NonCore
96463,Richard,0.642741043,M,NonEnron
96465,Richard,0.642741043,M,NonEnron
96469,Richard,0.642741043,M,NonCore
96470,Richard,0.642741043,M,NonCore
96471,Rich,0,M,NonCore
96472,Richard,0.642741043,M,NonEnron
96473,Richard,0.642741043,M,NonEnron
96474,Richard,0.642741043,M,NonEnron
96475,Richard,0.642741043,M,NonEnron
96476,Richard,0.642741043,M,NonEnron
96477,Richard,0.642741043,M,NonEnron
96478,Richard,0.642741043,M,NonCore
96483,Richard,0.642741043,M,NonEnron
96484,Richard,0.642741043,M,NonEnron
96487,Richard,0.642741043,M,NonEnron
96490,Richard,0.642741043,M,NonCore
96491,Richard,0.642741043,M,NonEnron
96494,Richard,0.642741043,M,NonCore
96495,Richard,0.642741043,M,NonCore
96496,Rich,0,M,NonEnron
96497,Richard,0.642741043,M,NonEnron
96498,Rick,0.342981429,M,NonEnron
96499,Richard,0.642741043,M,NonEnron
96500,Richard,0.642741043,M,NonCore
96501,Richard,0.642741043,M,NonCore
96502,Richard,0.642741043,M,NonEnron
96506,Richard,0.642741043,M,NonEnron
96507,Richard,0.642741043,M,NonEnron
96508,Richard,0.642741043,M,NonCore
96510,Richard,0.642741043,M,NonCore
96511,Richard,0.642741043,M,NonCore
96513,Richard,0.642741043,M,NonCore
96517,Richard,0.642741043,M,NonCore
96519,Richard,0.642741043,M,NonCore
96520,Richard,0.642741043,M,NonCore
96521,Richard,0.642741043,M,NonCore
96522,Richard,0.642741043,M,NonEnron
96525,Richard,0.642741043,M,NonEnron
96526,Richard,0.642741043,M,NonEnron
96527,Richard,0.642741043,M,NonEnron
96534,Richard,0.642741043,M,NonCore
96535,Richard,0.642741043,M,NonEnron
96536,Richard,0.642741043,M,NonEnron
96537,Richard,0.642741043,M,NonCore
96539,Richard,0.642741043,M,NonEnron
96540,Richard,0.642741043,M,NonEnron
96542,Richard,0.642741043,M,NonEnron
96543,Richard,0.642741043,M,NonEnron
96546,Richard,0.642741043,M,NonCore
96547,Richard,0.642741043,M,NonEnron
96549,Richard,0.642741043,M,NonCore
96550,Richard,0.642741043,M,NonEnron
96551,Richard,0.642741043,M,NonCore
96552,Richard,0.642741043,M,NonCore
96553,Richard,0.642741043,M,NonEnron
96554,Richard,0.642741043,M,NonEnron
96555,Richard,0.642741043,M,NonEnron
96556,Richard,0.642741043,M,NonCore
96560,Richard,0.642741043,M,NonCore
96561,Richard,0.642741043,M,NonCore
96562,Rich,0,M,NonEnron
96563,Richard,0.642741043,M,NonEnron
96565,Richard,0.642741043,M,NonCore
96566,Richard,0.642741043,M,NonEnron
96567,Richard,0.642741043,M,NonCore
96570,Richard,0.642741043,M,NonCore
96571,Richard,0.642741043,M,NonEnron
96572,Richard,0.642741043,M,NonEnron
96573,Richard,0.642741043,M,NonEnron
96576,Rich,0,M,NonEnron
96577,Richard,0.642741043,M,NonEnron
96580,Dick,0.108422453,M,NonEnron
96583,Richard,0.642741043,M,NonCore
96585,Richard,0.642741043,M,NonCore
96588,Richard,0.642741043,M,NonEnron
96589,Richard,0.642741043,M,NonEnron
96590,Richard,0.642741043,M,NonEnron
96595,Richard,0.642741043,M,NonEnron
96596,Richard,0.642741043,M,NonCore
96598,Richard,0.642741043,M,NonCore
96599,Richard,0.642741043,M,NonEnron
96601,Richard,0.642741043,M,NonEnron
96603,Richard,0.642741043,M,NonEnron
96604,Richard,0.642741043,M,NonEnron
96607,Richard,0.642741043,M,NonCore
96608,Richard,0.642741043,M,NonEnron
96609,Richard,0.642741043,M,NonEnron
96610,Richard,0.642741043,M,NonEnron
96611,Richard,0.642741043,M,NonCore
96613,Richard,0.642741043,M,NonEnron
96616,Richard,0.642741043,M,NonEnron
96617,Richard,0.642741043,M,NonCore
96618,Todd,0.70587288,M,NonEnron
96619,Richard,0.642741043,M,NonCore
96622,Richard,0.642741043,M,NonEnron
96623,Richard,0.642741043,M,NonEnron
96625,Richard,0.642741043,M,NonEnron
96626,Richard,0.642741043,M,NonEnron
96627,Richard,0.642741043,M,NonCore
96628,Richard,0.642741043,M,NonEnron
96629,Rick,0.342981429,M,NonEnron
96630,Richard,0.642741043,M,NonEnron
96631,Richard,0.642741043,M,NonCore
96632,Richard,0.642741043,M,NonCore
96633,Richard,0.642741043,M,NonEnron
96634,Richard,0.642741043,M,NonEnron
96635,Richard,0.642741043,M,NonCore
96637,Richard,0.642741043,M,NonEnron
96638,Richard,0.642741043,M,NonCore
96639,Richard,0.642741043,M,NonCore
96640,Richard,0.642741043,M,NonEnron
96641,Richard,0.642741043,M,NonEnron
96642,Richard,0.642741043,M,NonEnron
96644,Richard,0.642741043,M,NonEnron
96645,Richard,0.642741043,M,NonEnron
96646,Richard,0.642741043,M,NonEnron
96647,Richard,0.642741043,M,NonEnron
96648,Richard,0.642741043,M,NonEnron
96649,Richard,0.642741043,M,NonEnron
96652,Igos,NotFound,I,NonEnron
96653,None,NotFound,I,NonEnron
96654,Richard,0.642741043,M,NonEnron
96655,None,NotFound,I,NonEnron
96656,Richard,0.642741043,M,NonEnron
96657,None,NotFound,I,NonEnron
96660,Richard,0.642741043,M,NonEnron
96661,Richard,0.642741043,M,NonEnron
96662,None,NotFound,I,NonEnron
96663,Richardmann,NotFound,I,NonEnron
96664,None,NotFound,I,NonEnron
96665,Richard,0.642741043,M,NonEnron
96666,Rich,0,M,NonEnron
96667,Richards,0,M,NonEnron
96668,Richards,0,M,NonCore
96669,Richard,0.642741043,M,NonEnron
96671,Richardson,0,M,NonCore
96673,Kyle,14.20959147,M,NonEnron
96674,Tom,0.62200817,M,NonEnron
96676,Richard,0.642741043,M,NonCore
96677,Richard,0.642741043,M,NonEnron
96678,None,NotFound,I,NonEnron
96679,None,NotFound,I,NonEnron
96680,Richard,0.642741043,M,NonEnron
96682,Richard,0.642741043,M,NonEnron
96683,Richard,0.642741043,M,NonCore
96685,Richard,0.642741043,M,NonEnron
96687,Richard,0.642741043,M,NonEnron
96688,Richard,0.642741043,M,NonEnron
96689,Richard,0.642741043,M,NonEnron
96693,Richard,0.642741043,M,NonCore
96694,Richard,0.642741043,M,NonEnron
96695,Richard,0.642741043,M,NonEnron
96696,Richard,0.642741043,M,NonEnron
96697,Richard,0.642741043,M,NonEnron
96698,Richard,0.642741043,M,NonCore
96699,Richard,0.642741043,M,NonEnron
96700,Richard,0.642741043,M,NonEnron
96702,Richard,0.642741043,M,NonEnron
96703,Richard,0.642741043,M,NonEnron
96704,Richard,0.642741043,M,NonEnron
96705,Richard,0.642741043,M,NonEnron
96706,Richard,0.642741043,M,NonEnron
96707,Richard,0.642741043,M,NonEnron
96708,Richard,0.642741043,M,NonCore
96709,Richard,0.642741043,M,NonEnron
96710,Richard,0.642741043,M,NonEnron
96711,Rick,0.342981429,M,NonEnron
96712,None,NotFound,I,NonEnron
96713,None,NotFound,I,NonEnron
96714,None,NotFound,I,NonEnron
96715,Rich,0,M,NonEnron
96716,Ron,0.373964344,M,NonEnron
96717,Rich,0,M,NonEnron
96718,None,NotFound,I,NonEnron
96719,Steven,0.588763263,M,NonEnron
96720,Richelle,0,F,NonEnron
96721,None,NotFound,I,NonEnron
96722,Richey,0,M,NonCore
96723,Richey,0,M,NonCore
96724,Mike,0.652273932,M,NonEnron
96725,Lee,48.23748508,M,NonEnron
96726,Richey,0,M,NonEnron
96727,Richie,14.51932607,M,NonEnron
96728,Richie,14.51932607,M,NonEnron
96729,Richie,14.51932607,M,NonEnron
96730,None,NotFound,I,NonEnron
96731,None,NotFound,I,NonEnron
96732,Stewart,0.381093527,M,NonEnron
96733,Rich,0,M,NonEnron
96734,Richroge,NotFound,I,NonEnron
96735,None,NotFound,I,NonEnron
96736,Richard,0.642741043,M,NonEnron
96737,Richter,NotFound,I,NonCore
96738,None,NotFound,I,NonCore
96739,Marc,0.744005036,M,NonEnron
96740,Tim,0.48073235,M,NonEnron
96741,Richard,0.642741043,M,NonEnron
96742,Richard,0.642741043,M,NonEnron
96743,Rich,0,M,NonEnron
96744,Rich,0,M,NonEnron
96746,Rich,0,M,NonCore
96747,Rich,0,M,NonEnron
96749,Rick,0.342981429,M,NonCore
96750,Rick,0.342981429,M,NonEnron
96751,Rick,0.342981429,M,NonEnron
96757,Rick,0.342981429,M,NonCore
96766,Rick,0.342981429,M,NonCore
96768,Rick,0.342981429,M,NonEnron
96769,Rick,0.342981429,M,NonCore
96770,Rick,0.342981429,M,NonEnron
96777,Rick,0.342981429,M,NonEnron
96778,Rick,0.342981429,M,NonCore
96782,Rick,0.342981429,M,NonEnron
96788,Rick,0.342981429,M,NonEnron
96789,Rick,0.342981429,M,NonEnron
96793,Rick,0.342981429,M,NonEnron
96800,Rick,0.342981429,M,NonEnron
96801,Rick,0.342981429,M,NonEnron
96802,Rick,0.342981429,M,NonEnron
96803,Rick,0.342981429,M,NonEnron
96807,Rick,0.342981429,M,NonCore
96808,Rick,0.342981429,M,NonEnron
96809,Rick,0.342981429,M,NonCore
96813,Rick,0.342981429,M,NonCore
96817,Rick,0.342981429,M,NonCore
96818,Rick,0.342981429,M,NonEnron
96819,Rick,0.342981429,M,NonCore
96821,Rick,0.342981429,M,NonEnron
96824,Rick,0.342981429,M,NonEnron
96825,Rick,0.342981429,M,NonCore
96826,Rick,0.342981429,M,NonCore
96828,Rick,0.342981429,M,NonCore
96829,Rick,0.342981429,M,NonEnron
96832,Rick,0.342981429,M,NonEnron
96834,Rick,0.342981429,M,NonCore
96835,Rick,0.342981429,M,NonCore
96836,Rick,0.342981429,M,NonEnron
96837,Rick,0.342981429,M,NonEnron
96839,Rick,0.342981429,M,NonEnron
96840,Rick,0.342981429,M,NonEnron
96841,Rick,0.342981429,M,NonCore
96842,Rick,0.342981429,M,NonCore
96843,Rick,0.342981429,M,NonCore
96844,Rick,0.342981429,M,NonEnron
96846,Rick,0.342981429,M,NonEnron
96847,Rick,0.342981429,M,NonCore
96849,Rick,0.342981429,M,NonCore
96851,Rick,0.342981429,M,NonCore
96852,Rick,0.342981429,M,NonCore
96853,Rick,0.342981429,M,NonCore
96854,Richard,0.642741043,M,NonEnron
96857,Rick,0.342981429,M,NonCore
96859,Rick,0.342981429,M,NonCore
96862,Rick,0.342981429,M,NonEnron
96863,Rick,0.342981429,M,NonEnron
96864,Rick,0.342981429,M,NonCore
96865,Rick,0.342981429,M,NonCore
96867,Rick,0.342981429,M,NonCore
96869,Rick,0.342981429,M,NonEnron
96870,Rick,0.342981429,M,NonCore
96872,Rick,0.342981429,M,NonCore
96873,Rick,0.342981429,M,NonCore
96874,Rick,0.342981429,M,NonEnron
96875,Rick,0.342981429,M,NonEnron
96876,Rick,0.342981429,M,NonEnron
96878,Rick,0.342981429,M,NonEnron
96879,Rick,0.342981429,M,NonEnron
96880,Rick,0.342981429,M,NonEnron
96881,Rick,0.342981429,M,NonEnron
96882,Rick,0.342981429,M,NonEnron
96883,Rick,0.342981429,M,NonEnron
96884,None,NotFound,I,NonEnron
96885,None,NotFound,I,NonEnron
96886,Rick,0.342981429,M,NonEnron
96887,None,NotFound,I,NonEnron
96889,Rick,0.342981429,M,NonEnron
96890,Rickey,2.334676231,M,NonEnron
96891,Rick,0.342981429,M,NonEnron
96892,Rick,0.342981429,M,NonEnron
96893,None,NotFound,I,NonEnron
96898,None,NotFound,I,NonEnron
96899,Rick,0.342981429,M,NonEnron
96900,None,NotFound,I,NonEnron
96901,None,NotFound,I,NonEnron
96902,Rickngo,NotFound,I,NonEnron
96903,Rickp,NotFound,I,NonEnron
96904,Rick,0.342981429,M,NonEnron
96905,Rick,0.342981429,M,NonEnron
96908,Ricky,1.553604,M,NonEnron
96909,Rick,0.342981429,M,NonEnron
96910,Ricky,1.553604,M,NonCore
96913,Ricky,1.553604,M,NonEnron
96916,Ricky,1.553604,M,NonCore
96917,Ricky,1.553604,M,NonCore
96918,Ricky,1.553604,M,NonCore
96920,Ricky,1.553604,M,NonCore
96923,Rick,0.342981429,M,NonEnron
96925,None,NotFound,I,NonEnron
96927,Ricky,1.553604,M,NonEnron
96928,Ricky,1.553604,M,NonEnron
96930,Rick,0.342981429,M,NonEnron
96931,Rick,0.342981429,M,NonEnron
96932,Rick,0.342981429,M,NonEnron
96935,Rick,0.342981429,M,NonEnron
96936,Rick,0.342981429,M,NonEnron
96938,Rick,0.342981429,M,NonEnron
96939,Rick,0.342981429,M,NonEnron
96940,Rick,0.342981429,M,NonEnron
96942,Rick,0.342981429,M,NonEnron
96943,Rick,0.342981429,M,NonEnron
96944,Rick,0.342981429,M,NonEnron
96946,Rick,0.342981429,M,NonEnron
96947,Rick,0.342981429,M,NonEnron
96948,Richard,0.642741043,M,NonEnron
96949,Rick,0.342981429,M,NonEnron
96950,Rick,0.342981429,M,NonCore
96951,Rick,0.342981429,M,NonEnron
96952,Richard,0.642741043,M,NonEnron
96953,Bill,0.590228982,M,NonEnron
96955,None,NotFound,I,NonEnron
96956,None,NotFound,I,NonEnron
96957,None,NotFound,I,NonEnron
96958,Rider,NotFound,I,NonCore
96960,None,NotFound,I,NonEnron
96961,None,NotFound,I,NonEnron
96964,Steve,0.672243959,M,NonEnron
96965,Rieger,NotFound,I,NonCore
96966,Riegler,NotFound,I,NonCore
96967,Rieker,NotFound,I,NonCore
96968,Melanie,0.415670197,F,NonEnron
96969,Rigby,NotFound,I,NonCore
96970,Pat,73.38959065,F,NonEnron
96971,Rigg,NotFound,I,NonCore
96972,Riggert,NotFound,I,NonCore
96973,Jack,0.728806212,M,NonEnron
96974,Rightworks,NotFound,I,NonEnron
96975,None,NotFound,I,NonEnron
96976,Rigo,0,M,NonCore
96977,None,NotFound,I,NonEnron
96978,Rebecca,0.569669299,F,NonEnron
96979,None,NotFound,I,NonEnron
96980,None,NotFound,I,NonEnron
96981,Rijo,NotFound,I,NonCore
96983,None,NotFound,I,NonEnron
96984,Rick,0.342981429,M,NonEnron
96989,Rikesh,NotFound,I,NonCore
96990,Ricky,1.553604,M,NonEnron
96991,None,NotFound,I,NonEnron
96992,Richard,0.642741043,M,NonEnron
96993,Riley,3.226326827,M,NonCore
96994,Riley,3.226326827,M,NonEnron
96995,Jr,0,M,NonEnron
96996,Riley,3.226326827,M,NonCore
96997,Riley,3.226326827,M,NonEnron
96998,Christian,12.75495841,M,NonEnron
96999,Riley,3.226326827,M,NonEnron
97000,Rima,0,F,NonEnron
97002,None,NotFound,I,NonEnron
97003,Risa,0,F,NonEnron
97004,Bob,0.599400599,M,NonEnron
97005,Robert,0.735430845,M,NonEnron
97006,Rina,0,F,NonEnron
97007,John,0.728227303,M,NonEnron
97008,Rinaldip,NotFound,I,NonEnron
97009,Rinaldo,0,M,NonCore
97011,Rinde,NotFound,I,NonEnron
97012,Rinetia,NotFound,I,NonCore
97014,None,NotFound,I,NonCore
97015,Ring,NotFound,I,NonCore
97016,None,NotFound,I,NonCore
97017,None,NotFound,I,NonEnron
97018,Ringers,NotFound,I,NonCore
97020,Rachel,0.820646061,F,NonCore
97022,Ulrich,0,M,NonEnron
97023,None,NotFound,I,NonEnron
97024,Donald,0.708704592,M,NonEnron
97025,Rio,0,M,NonCore
97028,Carmen,21.2076337,F,NonEnron
97029,Escalante,NotFound,I,NonEnron
97030,Riofish,NotFound,I,NonEnron
97031,Rioponce,NotFound,I,NonEnron
97033,Mike,0.652273932,M,NonEnron
97034,None,NotFound,I,NonEnron
97036,Riperdays,NotFound,I,NonEnron
97037,Ripley,0,M,NonCore
97038,Ripley,0,M,NonEnron
97039,Wayne,0.756867203,M,NonEnron
97040,None,NotFound,I,NonEnron
97041,Roger,0.70065013,M,NonEnron
97042,None,NotFound,I,NonEnron
97043,None,NotFound,I,NonEnron
97044,Randal,0.2367064,M,NonEnron
97045,None,NotFound,I,NonEnron
97046,Rob,0,M,NonEnron
97047,None,NotFound,I,NonEnron
97048,None,NotFound,I,NonEnron
97049,Risarank,NotFound,I,NonEnron
97050,None,NotFound,I,NonEnron
97051,Riser,NotFound,I,NonCore
97052,Rishad,NotFound,I,NonCore
97055,None,NotFound,I,NonEnron
97056,Rishi,0,M,NonCore
97057,Rishi,0,M,NonCore
97059,Rishikawa,NotFound,I,NonEnron
97060,None,NotFound,I,NonEnron
97061,Richard,0.642741043,M,NonEnron
97062,None,NotFound,I,NonEnron
97064,None,NotFound,I,NonEnron
97065,Risk,NotFound,I,NonCore
97066,Risk,NotFound,I,NonCore
97067,Risk,NotFound,I,NonCore
97068,Risk,NotFound,I,NonCore
97070,None,NotFound,I,NonEnron
97071,Riskmgt,NotFound,I,NonEnron
97072,None,NotFound,I,NonCore
97073,Kenneth,0.740739916,M,NonEnron
97074,Standard,NotFound,I,NonEnron
97075,None,NotFound,I,NonEnron
97076,None,NotFound,I,NonEnron
97077,None,NotFound,I,NonEnron
97078,None,NotFound,I,NonEnron
97079,None,NotFound,I,NonEnron
97080,None,NotFound,I,NonEnron
97081,None,NotFound,I,NonEnron
97083,Scott,0.612355466,M,NonEnron
97086,None,NotFound,I,NonEnron
97087,Bob,0.599400599,M,NonEnron
97088,Rita,0.601471341,F,NonCore
97090,Rita,0.601471341,F,NonEnron
97093,Rita,0.601471341,F,NonCore
97094,Rita,0.601471341,F,NonEnron
97102,Rita,0.601471341,F,NonEnron
97103,Rita,0.601471341,F,NonEnron
97104,Rita,0.601471341,F,NonEnron
97105,Rita,0.601471341,F,NonEnron
97106,Rita,0.601471341,F,NonEnron
97107,Rita,0.601471341,F,NonEnron
97108,Rita,0.601471341,F,NonEnron
97114,Mike,0.652273932,M,NonEnron
97115,Martin,0.844132061,M,NonEnron
97118,Rita,0.601471341,F,NonEnron
97119,Ritchie,2.456270934,M,NonEnron
97120,None,NotFound,I,NonEnron
97121,Ritchie,2.456270934,M,NonEnron
97122,Riter,NotFound,I,NonCore
97123,Ritesh,0,M,NonEnron
97124,Ritesh,0,M,NonEnron
97125,Rachel,0.820646061,F,NonEnron
97126,Ritter,NotFound,I,NonCore
97128,None,NotFound,I,NonEnron
97129,Tim,0.48073235,M,NonEnron
97130,Ritu,0,F,NonCore
97131,Becky,0.346066466,F,NonEnron
97132,None,NotFound,I,NonCore
97133,Susan,0.439794775,F,NonEnron
97134,None,NotFound,I,NonEnron
97135,Rives,0,M,NonEnron
97136,Anabeth,NotFound,I,NonEnron
97137,Robert,0.735430845,M,NonEnron
97138,Rivinoja,NotFound,I,NonCore
97139,Rivka,0,F,NonEnron
97140,None,NotFound,I,NonEnron
97141,Riyaz,NotFound,I,NonCore
97144,None,NotFound,I,NonCore
97145,Rizwan,0,M,NonEnron
97146,Rizzi,NotFound,I,NonCore
97147,Rizzo,NotFound,I,NonCore
97148,Rj,0,M,NonEnron
97149,Rick,0.342981429,M,NonEnron
97150,Rob,0,M,NonEnron
97152,None,NotFound,I,NonEnron
97154,None,NotFound,I,NonEnron
97155,Roy,1.215354464,M,NonCore
97156,Rich,0,M,NonEnron
97158,None,NotFound,I,NonEnron
97159,Ray,3.143279769,M,NonEnron
97161,Rob,0,M,NonEnron
97163,None,NotFound,I,NonEnron
97164,Rick,0.342981429,M,NonEnron
97165,Rjanssen,NotFound,I,NonEnron
97166,Bob,0.599400599,M,NonEnron
97167,Risha,0,F,NonEnron
97169,Rosa,1.525539041,F,NonCore
97171,Roman,0.564108591,M,NonEnron
97172,Ron,0.373964344,M,NonEnron
97173,Ron,0.373964344,M,NonEnron
97174,Rj,0,M,NonEnron
97175,None,NotFound,I,NonEnron
97176,Rob,0,M,NonEnron
97177,None,NotFound,I,NonEnron
97180,None,NotFound,I,NonEnron
97181,None,NotFound,I,NonEnron
97182,Ron,0.373964344,M,NonEnron
97183,None,NotFound,I,NonEnron
97184,Richard,0.642741043,M,NonEnron
97185,Rjenkins,NotFound,I,NonEnron
97186,Ruth,0.779344935,F,NonCore
97187,None,NotFound,I,NonCore
97188,Robyn,3.915654682,F,NonEnron
97189,Raymond,0.90947114,M,NonEnron
97190,Jeannine,0,F,NonEnron
97191,Ryan,1.964804064,M,NonEnron
97192,None,NotFound,I,NonEnron
97193,None,NotFound,I,NonEnron
97194,None,NotFound,I,NonEnron
97196,None,NotFound,I,NonEnron
97197,Randy,3.168992672,M,NonEnron
97198,None,NotFound,I,NonEnron
97199,None,NotFound,I,NonEnron
97200,Bert,2.11928934,M,NonEnron
97202,Jody,66.73918956,F,NonEnron
97203,None,NotFound,I,NonEnron
97204,Kelli,0.733312964,F,NonEnron
97205,Rj,0,M,NonEnron
97206,Bob,0.599400599,M,NonEnron
97207,R,NotFound,I,NonEnron
97208,Randall,0.855811308,M,NonEnron
97209,Jodi,1.887144043,F,NonEnron
97211,Rjmatlock,NotFound,I,NonEnron
97212,Russel,0,M,NonEnron
97213,Jim,0.684509435,M,NonEnron
97214,Rebecca,0.569669299,F,NonEnron
97215,Robert,0.735430845,M,NonEnron
97216,None,NotFound,I,NonEnron
97217,Robert,0.735430845,M,NonCore
97220,Robin,24.38892525,F,NonCore
97221,Rudwell,NotFound,I,NonCore
